GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.lang.strings,CodePoints.CodePointRange,53,0,6,0,9,0,6,0,3,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.lang.strings,CodePoints,251,0,26,0,55,0,23,0,10,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util.concurrent,CallableGenerator,16,0,0,0,4,0,3,0,3,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.nio.charset,CharsetGenerator,11,0,0,0,3,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,VectorGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,SetGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,OptionalDoubleGenerator,81,0,6,0,22,0,8,0,5,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,OptionalLongGenerator,78,0,6,0,22,0,8,0,5,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.AbstractUUIDGenerator,49,0,0,0,10,0,4,0,4,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,OptionalIntGenerator,79,0,6,0,22,0,8,0,5,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,LinkedListGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,LinkedHashMapGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,ListGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.MessageDigests,15,0,0,0,5,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.NameBasedUUIDGenerator,62,0,2,0,14,0,4,0,3,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,HashMapGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,TimeZoneGenerator,10,0,0,0,3,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,PropertiesGenerator,131,0,6,0,31,0,10,0,7,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,HashSetGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,MapGenerator,392,0,18,0,91,0,35,0,26,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122,6,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,LinkedHashSetGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.Namespaces,122,0,0,0,8,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,IdentityHashMapGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,LocaleGenerator,9,0,0,0,3,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,BitSetGenerator,81,0,4,0,21,0,8,0,6,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,StackGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.Version4,18,0,0,0,5,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.Version3,9,0,0,0,4,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,RFC4122.Version5,9,0,0,0,4,0,2,0,2,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,OptionalGenerator,80,0,4,0,21,0,7,0,5,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,ArrayListGenerator,4,0,0,0,2,0,1,0,1,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,HashtableGenerator,16,0,4,0,5,0,5,0,3,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,CollectionGenerator,235,0,16,0,54,0,23,0,15,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.util,DateGenerator,97,0,6,0,17,0,6,0,3,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.time,LocalDateTimeGenerator,84,0,6,0,17,0,7,0,4,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.time,PeriodGenerator,132,0,6,0,26,0,9,0,6,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.time,InstantGenerator,66,0,6,0,12,0,6,0,3,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.time,ZonedDateTimeGenerator,100,0,6,0,19,0,7,0,4,0
junit-quickcheck-generators,com.pholser.junit.quickcheck.generator.java.time,LocalTimeGenerator,75,0,6,0,16,0,6,0,3,0
