File,statements,missing,excluded,branches,partial,coverage
cloudinit/__init__.py,0,0,0,0,0,100%
cloudinit/analyze/__init__.py,110,94,0,18,1,13%
cloudinit/analyze/dump.py,98,84,0,48,1,10%
cloudinit/analyze/show.py,156,124,0,42,0,16%
cloudinit/apport.py,96,76,0,40,0,15%
cloudinit/atomic_helper.py,46,29,0,6,1,35%
cloudinit/cloud.py,51,17,0,4,1,64%
cloudinit/cmd/__init__.py,0,0,0,0,0,100%
cloudinit/cmd/clean.py,73,55,0,32,1,18%
cloudinit/cmd/cloud_id.py,47,35,0,12,1,22%
cloudinit/cmd/devel/__init__.py,8,5,0,2,0,30%
cloudinit/cmd/devel/hotplug_hook.py,152,112,0,34,1,22%
cloudinit/cmd/devel/logs.py,127,94,0,34,1,21%
cloudinit/cmd/devel/net_convert.py,83,68,0,40,1,13%
cloudinit/cmd/devel/render.py,53,41,0,14,1,19%
cloudinit/cmd/main.py,525,474,0,190,1,7%
cloudinit/cmd/query.py,133,114,0,44,1,11%
cloudinit/cmd/status.py,197,143,0,90,1,19%
cloudinit/config/__init__.py,1,0,0,0,0,100%
cloudinit/config/cc_ansible.py,154,110,0,60,0,21%
cloudinit/config/cc_apk_configure.py,42,26,0,8,0,32%
cloudinit/config/cc_apt_configure.py,569,498,0,270,0,8%
cloudinit/config/cc_apt_pipelining.py,28,12,0,6,0,47%
cloudinit/config/cc_bootcmd.py,31,18,0,2,0,39%
cloudinit/config/cc_byobu.py,51,38,0,20,0,18%
cloudinit/config/cc_ca_certs.py,86,62,0,40,0,21%
cloudinit/config/cc_chef.py,160,118,0,68,0,18%
cloudinit/config/cc_disable_ec2_metadata.py,25,11,0,6,0,45%
cloudinit/config/cc_disk_setup.py,470,421,0,222,0,7%
cloudinit/config/cc_fan.py,43,28,0,10,0,28%
cloudinit/config/cc_final_message.py,41,26,0,6,0,32%
cloudinit/config/cc_growpart.py,308,249,0,88,0,15%
cloudinit/config/cc_grub_dpkg.py,80,62,0,22,0,18%
cloudinit/config/cc_install_hotplug.py,36,20,0,10,0,35%
cloudinit/config/cc_keyboard.py,25,12,0,4,0,45%
cloudinit/config/cc_keys_to_console.py,36,21,0,4,0,38%
cloudinit/config/cc_landscape.py,37,18,0,10,0,40%
cloudinit/config/cc_locale.py,21,9,0,4,0,48%
cloudinit/config/cc_lxd.py,202,180,0,96,0,7%
cloudinit/config/cc_mcollective.py,62,42,0,22,0,24%
cloudinit/config/cc_mounts.py,331,295,0,168,0,7%
cloudinit/config/cc_ntp.py,174,143,0,90,0,13%
cloudinit/config/cc_package_update_upgrade_install.py,69,49,0,16,0,24%
cloudinit/config/cc_phone_home.py,58,43,0,18,0,20%
cloudinit/config/cc_power_state_change.py,132,106,0,32,0,16%
cloudinit/config/cc_puppet.py,141,114,0,52,0,14%
cloudinit/config/cc_reset_rmc.py,68,46,0,8,0,29%
cloudinit/config/cc_resizefs.py,139,110,0,52,0,15%
cloudinit/config/cc_resolv_conf.py,45,31,0,18,0,22%
cloudinit/config/cc_rh_subscription.py,248,218,0,116,0,8%
cloudinit/config/cc_rightscale_userdata.py,53,35,0,14,0,27%
cloudinit/config/cc_rsyslog.py,205,171,0,90,0,12%
cloudinit/config/cc_runcmd.py,24,10,0,2,0,54%
cloudinit/config/cc_salt_minion.py,58,42,0,14,0,22%
cloudinit/config/cc_scripts_per_boot.py,21,6,0,0,0,71%
cloudinit/config/cc_scripts_per_instance.py,20,6,0,0,0,70%
cloudinit/config/cc_scripts_per_once.py,21,6,0,0,0,71%
cloudinit/config/cc_scripts_user.py,20,6,0,0,0,70%
cloudinit/config/cc_scripts_vendor.py,22,7,0,0,0,68%
cloudinit/config/cc_seed_random.py,58,41,0,22,0,21%
cloudinit/config/cc_set_hostname.py,46,29,0,12,0,29%
cloudinit/config/cc_set_passwords.py,138,116,0,56,0,11%
cloudinit/config/cc_snap.py,56,38,0,20,0,24%
cloudinit/config/cc_spacewalk.py,46,29,0,14,0,28%
cloudinit/config/cc_ssh.py,144,112,0,56,0,17%
cloudinit/config/cc_ssh_authkey_fingerprints.py,63,44,0,22,0,22%
